TEMP:             MU:          SIGMA: 
0.602871         1.17347         1.03015
0.602871        0.765041         1.00727
0.602871        0.816336         1.00348
0.602871         0.90349         1.00454
0.602871        0.948374        0.894086
0.602871        0.967466         0.91655
0.602871        0.756762        0.833869
0.602871        0.860412        0.873586
0.602871         0.57242        0.776202
0.602871        0.837945        0.648461
0.601665        0.941267        0.797528
0.601665        0.651201        0.554977
0.601665        0.574427        0.741196
0.601665        0.737075        0.691632
0.601665         1.01829        0.811244
0.601665        0.817926        0.734051
0.601665         0.77011        0.664892
0.601665         0.56794        0.686756
0.601665         0.67071        0.682151
0.601665        0.508136        0.764982
0.600462        0.374305        0.747668
0.600462        0.358499         0.77885
0.600462        0.250517        0.876865
0.600462        0.488939        0.739589
0.600462        0.745578        0.614167
0.600462         1.03272        0.647363
0.600462        0.995346        0.544033
0.600462          1.2446        0.588797
0.600462         1.23911        0.613363
0.600462         1.28122        0.448683
0.599261         1.00472        0.657215
0.599261        0.785307        0.541568
0.599261        0.816802        0.555392
0.599261         0.72245        0.625806
0.599261        0.878105        0.524482
0.599261         1.10435        0.421648
0.599261        0.739895         0.57482
0.599261        0.469736        0.449976
0.599261        0.617907         0.66714
0.599261        0.540096        0.534592
0.598062        0.363625        0.559017
0.598062        0.569356        0.567326
0.598062        0.730795        0.622205
0.598062        0.548184        0.675942
0.598062        0.511554         0.54039
0.598062        0.282789        0.488958
0.598062        0.374576         0.46248
0.598062        0.416572        0.369611
0.598062        0.570525        0.226535
0.598062        0.311069        0.230169
0.596866         0.24317        0.285034
0.596866        0.188089        0.286236
0.596866        0.390335        0.221293
0.596866        0.159783        0.221569
0.596866        0.678724        0.493629
0.596866        0.499916         0.43271
0.596866        0.566711        0.388497
0.596866        0.560274        0.333173
0.596866        0.833681        0.247296
0.596866        0.404382        0.305278
0.595672        0.408497        0.373457
0.595672        0.311104         0.38178
0.595672        0.368875        0.236448
0.595672        0.413592        0.486175
0.595672        0.580525        0.348673
0.595672        0.455539        0.382867
0.595672        0.347563        0.599535
0.595672        0.473062        0.745173
0.595672        0.214833        0.833731
0.595672        0.224197        0.723746
0.594481        0.139982        0.815378
0.594481        0.329808        0.858172
0.594481        0.516386        0.968611
0.594481         0.72539        0.901541
0.594481         0.79566        0.953976
0.594481        0.684762         1.01306
0.594481        0.916821         1.06726
0.594481         1.06727        0.943693
0.594481         1.02901         1.07416
0.594481         1.10773        0.980213
0.593292        0.940216        0.931307
0.593292        0.904338        0.985149
0.593292        0.716462        0.944608
0.593292        0.607429        0.930045
0.593292        0.316295         1.06997
0.593292         0.20845        0.962306
0.593292        0.292861         1.00943
0.593292         0.19967         1.14662
0.593292        0.101199         1.08102
0.593292        0.094836         1.15124
0.592106        0.117072         1.20294
0.592106       0.0223551         1.15338
0.592106       0.0888016         1.16879
0.592106       0.0110123          1.0215
0.592106        0.230499        0.885117
0.592106        0.317898        0.845243
0.592106        0.051205        0.876612
0.592106        0.181357        0.751005
0.592106       0.0545304         0.78361
0.592106         0.13179        0.878667
0.590921        0.346549        0.904698
0.590921        0.496135        0.923741
0.590921        0.784062         1.03782
0.590921        0.413018        0.957306
0.590921        0.624362        0.833704
0.590921        0.799199        0.861266
0.590921         1.01351        0.817771
0.590921        0.529068        0.773558
0.590921          0.4077         0.77427
0.590921        0.633187        0.839416
0.589739        0.484374        0.774033
0.589739        0.241309        0.827182
0.589739        0.206682        0.899879
0.589739        0.490227         1.03608
0.589739        0.359475        0.986325
0.589739        0.295855         1.12118
0.589739        0.277891         1.07877
0.589739       0.0848676         1.07137
0.589739         0.33043        0.954063
0.589739        0.436571        0.987843
0.58856         0.60109        0.984006
0.58856        0.396703         1.07821
0.58856         0.14013         1.08666
0.58856        0.249062          1.0139
0.58856       0.0139997        0.873265
0.58856       0.0495952        0.733925
0.58856       0.0778609        0.794225
0.58856        0.164021        0.687001
0.58856        0.197046        0.930745
0.58856        0.312208         1.00818
0.587383          0.1233         1.09362
0.587383        0.128655         1.20118
0.587383       0.0576231         1.16227
0.587383       0.0587874         1.06342
0.587383        0.210708         1.18021
0.587383       0.0277881         1.24498
0.587383         0.13546         1.26674
0.587383        0.198764         1.14811
0.587383       0.0931103         1.25939
0.587383      0.00625845         1.37774
0.586208        0.340639         1.19588
0.586208        0.323648         1.13223
0.586208       0.0802254         1.24973
0.586208        0.288062         1.31301
0.586208         0.43535         1.28417
0.586208        0.318265         1.18076
0.586208         0.20991         1.12932
0.586208     0.000866675         1.19582
0.586208        0.222547         1.29586
0.586208        0.413382         1.38313
0.585036        0.163144         1.39847
0.585036        0.259477         1.32317
0.585036        0.329981         1.23892
0.585036         0.25496         1.14807
0.585036       0.0991065         1.21368
0.585036       0.0249436         1.20404
0.585036       0.0921573         1.08734
0.585036        0.134943          1.1087
0.585036        0.148244        0.993302
0.585036        0.122626          1.0924
0.583866        0.392473         1.07818
0.583866        0.526771         1.01568
0.583866        0.684844        0.891375
0.583866        0.537357        0.851049
0.583866        0.743949        0.756708
0.583866        0.740558        0.713478
0.583866        0.563433        0.648715
0.583866         0.62609        0.766984
0.583866        0.435263        0.892825
0.583866        0.678489        0.992853
0.582698        0.190605         1.02393
0.582698        0.179802         0.88909
0.582698         0.13174        0.749682
0.582698      0.00466745        0.863092
0.582698        0.223638        0.966237
0.582698        0.179039        0.839568
0.582698        0.328296        0.814484
0.582698        0.137222        0.790815
0.582698         0.33958        0.906772
0.582698        0.408476        0.931852
0.581532        0.250828        0.814517
0.581532        0.234988        0.873243
0.581532         0.28977        0.755512
0.581532        0.165902        0.769242
0.581532       0.0459445        0.816631
0.581532        0.167937        0.801405
0.581532        0.199092        0.737757
0.581532        0.275205        0.600178
0.581532        0.160492        0.627635
0.581532       0.0182591        0.766482
0.580369         0.16736        0.763483
0.580369        0.405178        0.797914
0.580369         0.59002        0.847647
0.580369        0.545023        0.909368
0.580369        0.620863         1.04002
0.580369        0.620722         1.00004
0.580369        0.456281        0.905998
0.580369        0.259624        0.833391
0.580369       0.0811504         0.96153
0.580369      0.00908578         1.09876
0.579209        0.108226          1.1751
0.579209        0.258283         1.14204
0.579209        0.340144         1.18843
0.579209        0.189038         1.01088
0.579209       0.0455939        0.968191
0.579209        0.151659         1.10066
0.579209       0.0110337         1.07118
0.579209        0.141603         1.14862
0.579209       0.0144091         1.01481
0.579209        0.209547         1.13365
0.57805        0.374643         1.24862
0.57805        0.325872         1.04494
0.57805        0.109314         1.05461
0.57805       0.0572887          1.1827
0.57805       0.0374015        0.945017
0.57805        0.157954         1.01868
0.57805       0.0986178        0.940381
0.57805       0.0977851         1.06268
0.57805        0.158856         1.18444
0.57805        0.094727         1.12584
0.576894       0.0250885         1.13947
0.576894        0.123641         1.09157
0.576894        0.162367         1.03869
0.576894        0.111252         1.07497
0.576894        0.263156         1.06066
0.576894        0.538487          1.1354
0.576894        0.468196         1.06262
0.576894        0.264515         1.11455
0.576894        0.537863          1.2574
0.576894        0.536336        0.987264
0.57574         0.72275         1.04059
0.57574        0.752548        0.928662
0.57574        0.693562        0.937366
0.57574        0.464497          1.0439
0.57574        0.733988         1.04924
0.57574          0.2001        0.942831
0.57574        0.271841        0.849185
0.57574        0.323946        0.854524
0.57574        0.405499        0.874076
0.57574        0.660823        0.853419
0.574589        0.737893        0.900675
0.574589        0.769446        0.961754
0.574589        0.507025         1.04176
0.574589         0.37513         1.09295
0.574589         0.45624         1.09223
0.574589        0.210333         1.12533
0.574589        0.422949         1.22816
0.574589       0.0239236         1.25643
0.574589        0.172716         1.25777
0.574589        0.219959         1.20695
0.57344         0.38918         1.21193
0.57344        0.518534          1.0983
0.57344        0.543637         1.05104
0.57344        0.277129         1.04429
0.57344       0.0874534         1.06524
0.57344        0.348575         1.16009
0.57344        0.258646          1.0507
0.57344        0.414988          1.1647
0.57344        0.133589         1.05766
0.57344       0.0567834         1.19422
0.572293        0.231314         1.06015
0.572293        0.175431         1.14148
0.572293        0.270208        0.945763
0.572293        0.204147        0.957499
0.572293        0.131544         1.08151
0.572293        0.140139         1.00421
0.572293        0.193175         1.02715
0.572293        0.175272         1.11414
0.572293        0.364098         1.10284
0.572293        0.632089         1.13645
0.571148       0.0833933         1.10068
0.571148       0.0477049         1.04225
0.571148        0.114099         1.08062
0.571148        0.209311         1.17714
0.571148       0.0449271         1.12451
0.571148        0.287519         1.24817
0.571148       0.0110311         1.24434
0.571148        0.172708         1.14879
0.571148       0.0397838         1.26713
0.571148        0.112827         1.40113
0.570006        0.259901         1.29322
0.570006        0.439885         1.15636
0.570006        0.220189         1.06338
0.570006        0.039924        0.999698
0.570006        0.190381        0.986083
0.570006       0.0796889        0.999611
0.570006        0.229062        0.956137
0.570006       0.0384205        0.845291
0.570006       0.0736512        0.734112
0.570006        0.102479        0.856108
0.568866        0.141078        0.809791
0.568866        0.127465        0.951458
0.568866        0.336291         1.00677
0.568866        0.249329        0.948122
0.568866        0.490501         1.08904
0.568866        0.479715         1.06446
0.568866        0.283626         1.17144
0.568866        0.309092        0.934569
0.568866       0.0680834        0.998085
0.568866        0.267321        0.880992
0.567728       0.0337943        0.814837
0.567728        0.240826        0.965612
0.567728      0.00608072        0.958379
0.567728       0.0696968        0.846776
0.567728       0.0164674         1.06543
0.567728        0.175471        0.965328
0.567728       0.0343659         1.01796
0.567728       0.0897089         1.03153
0.567728        0.300097         1.00373
0.567728       0.0429115        0.931509
0.566593        0.177419         1.02423
0.566593        0.320244         1.08755
0.566593        0.332735         1.11234
0.566593       0.0731952        0.987879
0.566593         0.18517         1.11278
0.566593        0.194251         1.13962
0.566593        0.159943         1.27909
0.566593        0.241282         1.18026
0.566593       0.0518615         1.22635
0.566593        0.230379         1.25786
0.56546        0.167401           1.335
0.56546        0.116538         1.08769
0.56546       0.0252217         1.05876
0.56546        0.180999         1.19045
0.56546        0.361205         1.21444
0.56546        0.276373         1.27404
0.56546        0.230746         1.22366
0.56546       0.0815907         1.20528
0.56546        0.152954         1.34569
0.56546       0.0613665         1.35226
0.564329        0.184254         1.22619
0.564329       0.0654092         1.35592
0.564329        0.375738         1.35097
0.564329        0.526001         1.40048
0.564329        0.229686         1.44309
0.564329        0.226142         1.41104
0.564329        0.152226         1.31254
0.564329        0.296552         1.23831
0.564329        0.131829         1.36183
0.564329        0.326174         1.33285
0.5632        0.521078         1.40466
0.5632       0.0530848         1.30436
0.5632        0.142869         1.33722
0.5632        0.179269         1.24448
0.5632       0.0995349         1.28758
0.5632        0.283097         1.39729
0.5632       0.0309806         1.19244
0.5632        0.101172         1.08748
0.5632         0.09061         1.17958
0.5632       0.0641378         1.06504
0.562074        0.149488          1.0836
0.562074         0.20499         1.04899
0.562074        0.177147        0.954598
0.562074       0.0847443        0.857107
0.562074       0.0751072        0.886575
0.562074      0.00235319        0.776361
0.562074       0.0262809        0.814624
0.562074        0.013785        0.714728
0.562074        0.252921         0.74566
0.562074       0.0297989        0.812023
0.560949       0.0460789        0.887932
0.560949       0.0987783        0.949131
0.560949        0.166934        0.933721
0.560949        0.153653        0.912419
0.560949        0.156225        0.939753
0.560949        0.112317        0.965868
0.560949      0.00133032        0.955861
0.560949       0.0770246        0.947913
0.560949        0.249624        0.915577
0.560949        0.234591        0.855645
0.559828        0.491274        0.953585
0.559828        0.458852         1.05858
0.559828        0.274276         1.19126
0.559828        0.443398         1.21436
0.559828        0.536911         1.15118
0.559828        0.240378          1.2518
0.559828        0.128358         1.26953
0.559828        0.379094         1.34759
0.559828        0.259954         1.25657
0.559828        0.203255         1.38907
0.558708        0.283602         1.25062
0.558708        0.122844         1.30837
0.558708        0.400533         1.30188
0.558708        0.311429         1.23524
0.558708        0.419464          1.2362
0.558708        0.512305         1.14443
0.558708        0.481497         1.27511
0.558708        0.615336         1.10093
0.558708        0.664949         1.01381
0.558708        0.845432         1.08529
0.55759         1.10676         1.20095
0.55759        0.845347         1.19038
0.55759        0.904677        0.996496
0.55759        0.895055         1.11514
0.55759         1.08409        0.914546
0.55759        0.710923         1.02418
0.55759        0.762508        0.975971
0.55759        0.996032        0.938841
0.55759        0.797038        0.908939
0.55759         0.91024        0.886072
0.556475        0.574551        0.949495
0.556475        0.708782          1.0518
0.556475        0.835181        0.854413
0.556475        0.688538        0.931311
0.556475        0.774747        0.978802
0.556475        0.610288        0.986374
0.556475        0.602316         1.05374
0.556475         0.78652        0.963588
0.556475        0.608385        0.985627
0.556475        0.693613         1.11703
0.555362        0.583169        0.934746
0.555362        0.411009         0.90733
0.555362        0.212038        0.959619
0.555362        0.423242          1.0327
0.555362        0.250262         1.11407
0.555362      0.00260172         1.00502
0.555362       0.0706369        0.911202
0.555362       0.0173201        0.803225
0.555362        0.146941        0.777187
0.555362        0.294988        0.671358
0.554252        0.197744        0.535564
0.554252        0.372595        0.576911
0.554252        0.613093        0.510977
0.554252        0.385615        0.563411
0.554252        0.543173        0.693225
0.554252        0.661353        0.641857
0.554252        0.737311        0.749538
0.554252        0.604516        0.799058
0.554252        0.660735        0.870235
0.554252        0.838718        0.763297
0.553143         1.07667        0.666013
0.553143         1.09064        0.681891
0.553143         1.18313        0.594487
0.553143         1.36089         0.74154
0.553143        0.863821        0.594463
0.553143         0.75416         0.68549
0.553143        0.591416        0.806807
0.553143        0.825536        0.926074
0.553143        0.485038        0.854082
0.553143        0.361237        0.786302
0.552037        0.393163        0.927011
0.552037         0.48175        0.937765
0.552037        0.464972        0.905977
0.552037        0.234577        0.874268
0.552037          0.3587        0.955373
0.552037       0.0877065         1.08525
0.552037        0.238417          1.1554
0.552037        0.315586         1.07242
0.552037        0.583826         1.02037
0.552037        0.396614        0.908088
0.550933        0.282295        0.890281
0.550933        0.439255         0.85705
0.550933         0.60322        0.794699
0.550933        0.390294        0.701079
0.550933        0.703471        0.826776
0.550933        0.843484        0.728366
0.550933        0.933552        0.710297
0.550933         0.95302        0.782269
0.550933        0.721655        0.705788
0.550933         0.93667        0.786183
0.549831         1.16656        0.723066
0.549831         1.28232        0.632267
0.549831         1.01812         0.58614
0.549831         0.86261        0.675019
0.549831         1.11791        0.567095
0.549831         1.25736        0.555593
0.549831         1.04333        0.656911
0.549831         1.19377        0.759652
0.549831        0.861132        0.704261
0.549831          0.8745        0.701926
0.548731         0.73399        0.793485
0.548731        0.784056        0.807367
0.548731         1.00352        0.719208
0.548731         1.23829        0.839481
0.548731         1.44085        0.784128
0.548731         1.24525        0.850601
0.548731         1.34038        0.744954
0.548731         1.35052        0.623211
0.548731          1.5469         0.64043
0.548731         1.16508        0.758413
0.547634         1.14103        0.773715
0.547634         1.23095        0.824133
0.547634          1.4294        0.888315
0.547634         1.06376        0.880646
0.547634        0.957293        0.869163
0.547634         1.09998        0.959308
0.547634        0.708477        0.825437
0.547634         0.57933        0.752872
0.547634        0.335433        0.843934
0.547634        0.329033        0.860505
0.546538        0.399374        0.774303
0.546538        0.211726        0.846579
0.546538         0.22599        0.866516
0.546538       0.0305344        0.753643
0.546538        0.115741        0.684221
0.546538       0.0445795        0.570387
0.546538        0.129634        0.474697
0.546538       0.0202494         0.42231
0.546538        0.326974        0.598545
0.546538        0.364567        0.650745
0.545445         0.57309        0.603608
0.545445        0.590192        0.677286
0.545445        0.397047         0.62428
0.545445        0.268489        0.509517
0.545445        0.515411        0.626476
0.545445        0.338836        0.570845
0.545445        0.561228        0.549823
0.545445        0.589696        0.538499
0.545445        0.648091        0.608217
0.545445        0.840969        0.591042
0.544355        0.982452        0.662983
0.544355         1.02142        0.557867
0.544355        0.932193        0.632729
0.544355        0.719525        0.680614
0.544355        0.962787        0.706667
0.544355          1.0273        0.731371
0.544355         1.06241        0.629933
0.544355         1.04329         0.74191
0.544355        0.955544        0.652831
0.544355         1.03398        0.762773
0.543266        0.825494        0.713649
0.543266         1.07079        0.671766
0.543266         1.29953        0.591696
0.543266         1.13973        0.746887
0.543266        0.892874        0.879259
0.543266        0.844031        0.940403
0.543266        0.769299        0.872389
0.543266        0.713357        0.977032
0.543266        0.729854        0.854712
0.543266        0.859784        0.913689
0.542179        0.878925        0.822043
0.542179        0.973784        0.816309
0.542179        0.940746        0.715775
0.542179         1.02308        0.823415
0.542179        0.740709        0.622841
0.542179        0.492962        0.575486
0.542179        0.614232        0.514683
0.542179        0.436076         0.48494
0.542179        0.800815         0.64274
0.542179        0.731876        0.625844
0.541095        0.797402        0.708527
0.541095        0.811092        0.701407
0.541095         0.70258        0.804641
0.541095        0.904573        0.840924
0.541095        0.927645         0.74721
0.541095          1.1533        0.706029
0.541095        0.826336        0.682127
0.541095        0.986516        0.779308
0.541095        0.714965        0.596651
0.541095         0.52248         0.61607
0.540013        0.337422        0.673238
0.540013        0.192945         0.79871
0.540013       0.0560467        0.793201
0.540013         0.12816        0.720439
0.540013        0.178891        0.792217
0.540013       0.0533397        0.905305
0.540013       0.0864635        0.778593
0.540013       0.0711166         0.88442
0.540013       0.0828439        0.874574
0.540013        0.163914        0.807214
0.538933        0.366883        0.874193
0.538933        0.454785         1.00552
0.538933        0.244364         1.12317
0.538933       0.0192466         1.25169
0.538933        0.109387         1.31166
0.538933       0.0869001         1.20614
0.538933        0.202737         1.08731
0.538933        0.320073         1.17224
0.538933        0.422253         1.17406
0.538933        0.344367         1.04692
0.537855        0.295991         1.13442
0.537855        0.312148         1.16544
0.537855        0.442853         1.28815
0.537855       0.0610805         1.11509
0.537855        0.196036         1.06524
0.537855        0.324791         1.09715
0.537855        0.131426         1.05251
0.537855        0.363388        0.967856
0.537855       0.0977183        0.868059
0.537855        0.419604        0.900207
0.536779        0.548147        0.957417
0.536779        0.306918        0.951205
0.536779        0.351822        0.925133
0.536779        0.318346        0.809556
0.536779        0.345035        0.787922
0.536779        0.297702        0.871594
0.536779        0.132004        0.878632
0.536779        0.145727        0.918342
0.536779        0.121284        0.832402
0.536779       0.0198458        0.767065
0.535706        0.219363        0.783871
0.535706       0.0170554        0.685648
0.535706         0.12311        0.660738
0.535706       0.0062345        0.753963
0.535706        0.263103        0.666043
0.535706        0.197372        0.684423
0.535706       0.0957523        0.692735
0.535706       0.0290334        0.591251
0.535706        0.274627        0.801153
0.535706       0.0600435        0.724332
0.534634        0.179396        0.795602
0.534634        0.276242        0.678927
0.534634        0.318209         0.78378
0.534634       0.0867774        0.782846
0.534634        0.274047        0.684521
0.534634       0.0985782        0.634685
0.534634        0.237252        0.681405
0.534634         0.27345        0.800874
0.534634        0.201897        0.902248
0.534634        0.301861        0.784704
0.533565        0.512716        0.883552
0.533565        0.325644        0.784283
0.533565        0.202617        0.806226
0.533565        0.310835         0.72943
0.533565        0.460026        0.607144
0.533565        0.293987        0.657924
0.533565         0.50955        0.639951
0.533565        0.301761        0.612384
0.533565         0.42767        0.671202
0.533565        0.531039        0.575116
0.532498        0.681769        0.664193
0.532498        0.889708        0.634203
0.532498         1.09337        0.736797
0.532498        0.776099        0.501793
0.532498        0.719263        0.434739
0.532498        0.547598        0.632272
0.532498        0.356891        0.524475
0.532498        0.546137        0.407658
0.532498        0.505691        0.274628
0.532498        0.805967        0.365914
0.531433        0.689586        0.391084
0.531433        0.526905        0.508551
0.531433        0.284132        0.436194
0.531433        0.310753        0.454725
0.531433        0.770765        0.424475
0.531433        0.738904        0.525869
0.531433        0.984042        0.637463
0.531433         1.10049        0.520888
0.531433         1.33666        0.458551
0.531433         1.35853        0.496278
0.53037         1.34193         0.58413
0.53037         1.19904        0.619667
0.53037         1.22376        0.492184
0.53037         1.44926        0.457877
0.53037         1.44486        0.527366
0.53037         1.19865        0.368986
0.53037         1.45911         0.44205
0.53037        0.977096        0.270105
0.53037         1.25343        0.298791
0.53037         1.39186        0.351757
0.529309         1.60805        0.399433
0.529309         1.46833        0.362764
0.529309         1.46559        0.355604
0.529309         1.34539        0.353035
0.529309         1.48785         0.29548
0.529309         1.52206        0.273462
0.529309         1.56283        0.276764
0.529309         1.57078        0.369636
0.529309         1.15852        0.369481
0.529309         1.20233        0.247492
0.528251         1.41822        0.285626
0.528251           1.241        0.480465
0.528251         1.48935        0.582382
0.528251          1.2781        0.434584
0.528251         1.32388        0.518103
0.528251         1.54305        0.525461
0.528251         1.07391        0.458662
0.528251         0.94834        0.377465
0.528251         1.06908        0.512139
0.528251         1.07352        0.635233
0.527194        0.847442        0.665364
0.527194         1.00488        0.550932
0.527194          1.1105        0.423894
0.527194         1.09961        0.590713
0.527194         1.23172        0.646904
0.527194        0.860669        0.557195
0.527194        0.771297        0.518106
0.527194        0.867852        0.640969
0.527194         1.10041         0.67262
0.527194        0.954379        0.682243
0.52614         1.00185        0.753724
0.52614        0.835857        0.840589
0.52614        0.747942        0.730026
0.52614        0.930995        0.630545
0.52614         1.12818        0.501879
0.52614         1.07317        0.570643
0.52614         1.06055        0.664082
0.52614        0.840731        0.549701
0.52614        0.958685        0.532916
0.52614         1.12946        0.567434
0.525087        0.734595         0.59545
0.525087        0.834301        0.542771
0.525087         0.95535        0.562752
0.525087         1.18364        0.593539
0.525087         1.09858         0.59021
0.525087         1.17873         0.49948
0.525087          1.0317        0.428102
0.525087         1.23196        0.423267
0.525087         1.00456        0.459077
0.525087         1.19891        0.379676
0.524037        0.986356        0.454824
0.524037          1.1868        0.441193
0.524037         1.08816        0.450186
0.524037         1.02814        0.556828
0.524037        0.817891        0.657671
0.524037         1.06001        0.557334
0.524037         1.20015        0.611923
0.524037         1.08676        0.484446
0.524037        0.995793        0.459761
0.524037         1.06919         0.38387
0.522989          1.0615        0.454584
0.522989         1.19837        0.581736
0.522989         1.07967        0.604638
0.522989        0.966844        0.594455
0.522989        0.789745        0.630209
0.522989        0.802677        0.583013
0.522989        0.697794        0.542306
0.522989        0.834971        0.431172
0.522989        0.856126        0.438136
0.522989        0.745582        0.528844
0.521943        0.557165        0.543775
0.521943         1.00538        0.553624
0.521943         1.02129        0.464886
0.521943         1.06506        0.647791
0.521943        0.874859        0.594749
0.521943         1.03933        0.604546
0.521943        0.789325        0.663948
0.521943        0.968747        0.635882
0.521943        0.885645        0.641106
0.521943        0.820885        0.611991
0.520899         0.65313        0.606902
0.520899        0.761566        0.511507
0.520899        0.865083         0.48828
0.520899        0.881223        0.542474
0.520899        0.654685         0.47519
0.520899        0.900519        0.607348
0.520899        0.871493        0.645474
0.520899         0.95846        0.699844
0.520899         1.04086        0.707396
0.520899         1.18082        0.580352
0.519857        0.997477        0.480456
0.519857         1.20333         0.59025
0.519857         1.20624        0.637034
0.519857         1.01226        0.645393
0.519857         1.23638         0.71857
0.519857         1.09569        0.753223
0.519857         1.07623        0.712178
0.519857        0.917018         0.69504
0.519857        0.693303        0.590127
0.519857        0.745503        0.606666
0.518818        0.928583        0.570771
0.518818        0.939706        0.537621
0.518818         1.16815        0.622654
0.518818         0.99501        0.554995
0.518818         1.08517        0.473776
0.518818         1.18301        0.594151
0.518818         1.10349        0.463658
0.518818         1.13624        0.600702
0.518818         1.17935         0.68512
0.518818         1.26687        0.691953
0.51778         1.38708        0.815872
0.51778         1.01629        0.807064
0.51778        0.930374        0.812257
0.51778        0.948604        0.742028
0.51778         1.17119        0.868802
0.51778          1.2801        0.761391
0.51778         1.26617        0.789586
0.51778         1.39134        0.772151
0.51778         1.40521        0.701083
0.51778         1.04674        0.676949
0.516745        0.968459        0.589209
0.516745         1.10614        0.540345
0.516745        0.935921        0.687907
0.516745        0.908724        0.636625
0.516745        0.702594        0.765738
0.516745        0.936418        0.718866
0.516745        0.807421        0.769896
0.516745         1.03176        0.752054
0.516745         1.04349        0.803156
0.516745        0.928906        0.869261
0.515711        0.749309        0.883744
0.515711        0.694533        0.884212
0.515711        0.857148        0.823187
0.515711        0.879561        0.823307
0.515711        0.810124        0.709671
0.515711         1.03131        0.764897
0.515711        0.685212        0.793661
0.515711         0.87148        0.708534
0.515711        0.828819        0.679402
0.515711        0.598433        0.630548
0.51468        0.736483        0.648993
0.51468        0.514401        0.641828
0.51468        0.539379        0.690521
0.51468        0.795447        0.815855
0.51468        0.969275        0.942027
0.51468        0.769944        0.846896
0.51468        0.986395        0.974993
0.51468         0.94839        0.975159
0.51468        0.976191        0.940998
0.51468         1.19014        0.884965
0.51365         1.03451        0.953522
0.51365          1.2574         1.07458
0.51365         1.20347         1.01337
0.51365          1.2192         1.02288
0.51365         1.24794        0.964966
0.51365         1.00592        0.831567
0.51365         1.25204         0.76004
0.51365         1.10909        0.883559
0.51365          0.9356        0.782674
0.51365         1.16578        0.668544
0.512623        0.882667        0.902297
0.512623        0.722162        0.964021
0.512623        0.663046          1.0442
0.512623        0.813809        0.992834
0.512623          1.0214         1.10152
0.512623        0.885506        0.953343
0.512623        0.847928        0.922825
0.512623        0.618611        0.937824
0.512623        0.722044          1.0519
0.512623        0.557986         1.01547
0.511598        0.482101         1.12846
0.511598        0.352738        0.945387
0.511598        0.423546        0.924071
0.511598        0.449581        0.939336
0.511598        0.309625         1.06181
0.511598        0.294184         1.03611
0.511598         0.46718         1.05661
0.511598        0.589958         1.10166
0.511598        0.597363        0.997022
0.511598        0.608403        0.991054
0.510575        0.388244         1.00531
0.510575        0.428212         1.09256
0.510575        0.459259        0.945354
0.510575        0.596706          1.0136
0.510575        0.355401         1.11108
0.510575        0.199552          1.2104
0.510575        0.497835         1.16274
0.510575        0.525007         1.03965
0.510575        0.343008        0.958491
0.510575        0.588452          0.9331
0.509553        0.578317        0.979195
0.509553        0.386283        0.853754
0.509553        0.613005        0.942183
0.509553        0.447756        0.871447
0.509553        0.263058        0.766078
0.509553        0.503053        0.772245
0.509553        0.471222        0.877741
0.509553        0.415893        0.820381
0.509553        0.446636         0.90221
0.509553        0.231358        0.835762
0.508534       0.0699358        0.930065
0.508534       0.0859905         1.00167
0.508534        0.138861        0.891145
0.508534        0.066207        0.961865
0.508534        0.072858        0.903567
0.508534        0.243075        0.820997
0.508534        0.433533        0.821614
0.508534        0.193482        0.847851
0.508534        0.397744        0.945913
0.508534        0.419929        0.998626
0.507517        0.499891        0.898468
0.507517        0.672565        0.840746
0.507517        0.844826         0.90472
0.507517         0.83121         1.00194
0.507517        0.612947        0.986598
0.507517        0.474103        0.913862
0.507517        0.579095         1.00797
0.507517        0.529954         1.11565
0.507517        0.682336         1.23425
0.507517        0.759385         1.12993
0.506502        0.693128         1.07347
0.506502        0.723922         1.11411
0.506502        0.557749         1.08859
0.506502        0.340554         1.02653
0.506502        0.458241        0.917862
0.506502        0.551897        0.960321
0.506502        0.522467        0.897571
0.506502        0.370567        0.974696
0.506502        0.149563         1.09489
0.506502       0.0953981         1.13946
0.505489        0.153243         1.19236
0.505489        0.317065         1.25193
0.505489        0.445405         1.21664
0.505489        0.225174         1.32589
0.505489         0.23998         1.23956
0.505489        0.325495         1.31297
0.505489        0.311941         1.16183
0.505489        0.145501         1.27363
0.505489       0.0433856         1.36387
0.505489       0.0740449         1.29266
0.504478        0.315805         1.29649
0.504478      0.00567801         1.18846
0.504478       0.0562416         1.07722
0.504478        0.103653         1.09319
0.504478        0.172769         1.10079
0.504478        0.240591         1.14832
0.504478        0.479815         1.16719
0.504478        0.431168          1.2478
0.504478        0.624792         1.33427
0.504478        0.342356         1.36082
0.503469        0.251791         1.16411
0.503469        0.482788         1.21693
0.503469        0.327011         1.24293
0.503469        0.114836         1.23157
0.503469       0.0799662         1.17141
0.503469       0.0633784         1.12159
0.503469        0.103335         1.14821
0.503469        0.221272         1.24234
0.503469         0.14098         1.16371
0.503469       0.0968674         1.05746
0.502462       0.0809028         1.05612
0.502462        0.290824         1.05723
0.502462         0.12593         1.15639
0.502462       0.0996545         1.04379
0.502462       0.0893783         1.16193
0.502462        0.231441         1.09557
0.502462       0.0483358         1.16433
0.502462        0.144815         1.11113
0.502462       0.0637944         1.00742
0.502462      0.00851959        0.976728
0.501457       0.0329774         1.02133
0.501457      0.00960556        0.934918
0.501457        0.170562         1.01675
0.501457       0.0521637         1.08238
