#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         391    0.795252    0.794231 0.000131504
         392    0.796679    0.794237 0.000131316
         393    0.788508    0.794223 0.000131789
         394    0.795323    0.794226 0.000131484
         395    0.792948    0.794222 0.000131191
         396    0.793861    0.794222 0.000130863
         397    0.793889    0.794221 0.000130536
         398    0.793966     0.79422  0.00013021
         399    0.796009    0.794225  0.00012996
         400    0.794873    0.794226 0.000129646
         401    0.793614    0.794225 0.000129331
         402    0.795466    0.794228 0.000129047
         403    0.791866    0.794222 0.000128859
         404    0.792269    0.794217 0.000128631
         405    0.795245     0.79422 0.000128338
         406    0.793743    0.794218 0.000128028
         407    0.791862    0.794213 0.000127844
         408    0.797068     0.79422 0.000127722
         409    0.793474    0.794218 0.000127423
         410    0.793141    0.794215 0.000127139
         411    0.800076    0.794229 0.000127627
         412    0.793647    0.794228 0.000127325
         413    0.794496    0.794229 0.000127018
         414    0.791605    0.794222  0.00012687
         415    0.791609    0.794216  0.00012672
         416    0.793877    0.794215 0.000126418
         417    0.792043     0.79421 0.000126222
         418    0.794839    0.794212 0.000125929
         419    0.793403     0.79421 0.000125643
         420     0.79883    0.794221 0.000125825
         421    0.793698    0.794219 0.000125532
         422    0.791586    0.794213  0.00012539
         423    0.794784    0.794214   0.0001251
         424    0.795713    0.794218 0.000124855
         425     0.78939    0.794207 0.000125077
         426    0.796522    0.794212 0.000124902
         427    0.796571    0.794218 0.000124731
         428    0.793158    0.794215 0.000124464
         429    0.794813    0.794217 0.000124182
         430    0.788507    0.794203 0.000124601
         431    0.799931    0.794217 0.000125019
         432     0.79399    0.794216  0.00012473
         433    0.791328    0.794209  0.00012462
         434    0.794429     0.79421 0.000124334
         435    0.793315    0.794208 0.000124065
         436    0.796716    0.794214 0.000123914
         437    0.794095    0.794213 0.000123631
         438    0.789949    0.794204 0.000123731
         439    0.797559    0.794211 0.000123685
         440    0.796988    0.794217 0.000123565
         441    0.789161    0.794206 0.000123816
         442    0.791792    0.794201 0.000123656
         443    0.797756    0.794209 0.000123637
         444    0.792539    0.794205 0.000123416
         445    0.795286    0.794207 0.000123162
         446    0.797091    0.794214 0.000123056
         447    0.793229    0.794212   0.0001228
         448    0.790776    0.794204 0.000122765
         449    0.791714    0.794198 0.000122617
         450    0.793608    0.794197 0.000122352
         451     0.79279    0.794194  0.00012212
         452    0.790476    0.794186 0.000122127
         453    0.795216    0.794188 0.000121878
         454    0.793793    0.794187 0.000121613
         455    0.793474    0.794185 0.000121356
         456    0.796585    0.794191 0.000121204
         457    0.789382     0.79418 0.000121394
         458    0.792377    0.794176 0.000121193
         459    0.794697    0.794177 0.000120934
         460    0.795092    0.794179 0.000120688
         461    0.792081    0.794175 0.000120512
         462     0.79335    0.794173 0.000120264
         463    0.791324    0.794167 0.000120162
         464    0.791304    0.794161 0.000120061
         465    0.794383    0.794161 0.000119804
         466    0.797628    0.794169 0.000119778
         467     0.79814    0.794177 0.000119823
         468    0.793747    0.794176  0.00011957
         469    0.793417    0.794175 0.000119326
         470     0.79374    0.794174 0.000119076
         471    0.797213     0.79418 0.000118998
         472    0.796158    0.794184 0.000118819
         473    0.796445    0.794189 0.000118664
         474     0.78818    0.794176 0.000119089
         475    0.797129    0.794183    0.000119
         476    0.791164    0.794176 0.000118919
         477    0.797535    0.794183 0.000118878
         478    0.794141    0.794183  0.00011863
         479    0.793566    0.794182 0.000118389
         480    0.792672    0.794179 0.000118184
         481    0.792657    0.794176 0.000117981
         482    0.787087    0.794161 0.000118649
         483    0.793726     0.79416 0.000118407
         484    0.794184     0.79416 0.000118162
         485    0.788507    0.794148 0.000118492
         486    0.799661     0.79416  0.00011879
         487    0.789097    0.794149    0.000119
         488    0.792663    0.794146 0.000118795
         489    0.796568    0.794151 0.000118655
         490    0.793845    0.794151 0.000118415
         491    0.792344    0.794147 0.000118231
         492    0.797913    0.794155 0.000118238
         493    0.796003    0.794158 0.000118058
         494     0.79529    0.794161 0.000117841
         495    0.795616    0.794164 0.000117639
         496    0.795087    0.794165 0.000117417
         497    0.796075    0.794169 0.000117244
         498    0.792313    0.794166 0.000117067
         499    0.790798    0.794159 0.000117027
         500    0.796223    0.794163 0.000116866
