#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
         368  -0.0154686-0.000517465  0.00133374
         369  -0.0273054-0.000590061   0.0013321
         370  -0.0178175-0.000636622  0.00132931
         371  -0.0012807-0.000638358  0.00132573
         372  -0.0004544-0.000637863  0.00132216
         373 -0.00425262-0.000647554  0.00131865
         374   0.0304555-0.000564391  0.00131775
         375   0.0129335-0.000528397  0.00131473
         376 -0.00277248-0.000534365  0.00131124
         377   0.0157624-0.000491138  0.00130848
         378   0.0209065 -0.00043453  0.00130624
         379  -0.0209863-0.000488757  0.00130392
         380   0.0131678-0.000452818  0.00130098
         381  -0.0453337-0.000570616  0.00130289
         382 -0.00253822-0.000575766  0.00129949
         383   0.0154634-0.000533889  0.00129677
         384   0.0493821-0.000403899  0.00129989
         385  0.00537862 -0.00038888   0.0012966
         386  -0.0509903-0.000519971  0.00129985
         387   0.0179675  -0.0004722  0.00129737
         388   -0.030946-0.000550741   0.0012964
         389  -0.0529358-0.000685407  0.00130005
         390   0.0159617-0.000642722  0.00129741
         391  -0.0473564-0.000762194  0.00129958
         392    0.054924-0.000620138  0.00130401
         393 -0.00569404-0.000633048  0.00130076
         394   0.0208622-0.000578492   0.0012986
         395   0.0205807-0.000524924  0.00129641
         396  0.00233232-0.000517709  0.00129316
         397 -0.00791042-0.000536331  0.00129004
         398   0.0241864-0.000474213  0.00128829
         399  -0.0250603-0.000535832  0.00128653
         400    0.016685 -0.00049278  0.00128404
         401   0.0121445-0.000461266  0.00128122
         402 -0.00687468 -0.00047722  0.00127814
         403  0.00714048-0.000458317   0.0012751
         404  -0.0182105-0.000502258   0.0012727
         405 -0.00488748-0.000513086  0.00126961
         406  0.00332752-0.000503626  0.00126652
         407   0.0522522-0.000374005  0.00127002
         408   0.0123156-0.000342903  0.00126729
         409  -0.0310632-0.000418014  0.00126641
         410  0.00782102-0.000397919  0.00126348
         411 -0.00909064-0.000419069  0.00126059
         412  0.00495824-0.000406017  0.00125759
         413  -0.0300393-0.000477769  0.00125659
         414   0.0202077-0.000427804  0.00125455
         415  -0.0312198-0.000502001  0.00125372
         416  0.00817832-0.000481135  0.00125088
         417    0.014107-0.000446152  0.00124837
         418  0.00982848-0.000421571  0.00124563
         419   0.0452504-0.000312569  0.00124741
         420   0.0121592-0.000282874   0.0012448
         421  -0.0136513-0.000314628  0.00124225
         422  -0.0406377 -0.00041018  0.00124297
         423  0.00829656-0.000389597   0.0012402
         424   0.0102413-0.000364524  0.00123753
         425  -0.0256776-0.000424084  0.00123605
         426  -0.0113589-0.000449753  0.00123342
         427   0.0305855-0.000377071  0.00123267
         428  -0.0256371 -0.00043609   0.0012312
         429   0.0123277-0.000406337  0.00122869
         430   0.0140044-0.000372824  0.00122629
         431  -0.0876581-0.000575342  0.00124005
         432   0.0144356-0.000540594  0.00123767
         433    -0.01754-0.000579854  0.00123543
         434   0.0177361-0.000537651  0.00123331
         435 -0.00491746 -0.00054772  0.00123051
         436   0.0453277-0.000442501  0.00123218
         437  -0.0450248 -0.00054452  0.00123358
         438  -0.0122947-0.000571347  0.00123105
         439  0.00696062 -0.00055419  0.00122837
         440   -0.024078-0.000607653  0.00122674
         441   -0.038779-0.000694209  0.00122701
         442  -0.0373239-0.000777082  0.00122703
         443  -0.0195583-0.000819477  0.00122499
         444   0.0104951-0.000793994   0.0012225
         445   0.0234954-0.000739411  0.00122097
         446   0.0174457-0.000698637  0.00121891
         447  -0.0103287-0.000720181  0.00121637
         448  -0.0234682-0.000770958  0.00121472
         449  -0.0219612-0.000818152  0.00121293
         450  0.00809462-0.000798346   0.0012104
         451  -0.0109619-0.000820882  0.00120792
         452  -0.0195175-0.000862246  0.00120596
         453  0.00431112-0.000850826  0.00120335
         454  -0.0121354-0.000875682  0.00120095
         455   0.0178471-0.000834532  0.00119902
         456  -0.0342244-0.000907756  0.00119862
         457  0.00850604-0.000887157  0.00119618
         458   0.0404283-0.000796948  0.00119696
         459  -0.0199597-0.000838697  0.00119508
         460  0.00733448-0.000820929  0.00119262
         461  -0.0186436 -0.00085959  0.00119066
         462  -0.0298925-0.000922432  0.00118974
         463   0.0462004-0.000820655  0.00119151
         464  -0.0300709-0.000883694  0.00119061
         465  -0.0106869-0.000904776  0.00118824
         466  -0.0159619-0.000937088  0.00118613
         467  -0.0382574   -0.001017  0.00118628
         468   0.0103309-0.000992755  0.00118399
         469    -0.00962 -0.00101115  0.00118161
         470   0.0128476-0.000981664  0.00117946
         471   -0.030201  -0.0010437  0.00117859
         472  -0.0012379 -0.00104411  0.00117609
         473  -0.0252583  -0.0010953  0.00117472
         474  0.00489084 -0.00108268  0.00117231
         475  0.00830872  -0.0010629  0.00117001
         476  -0.0428317 -0.00115065  0.00117083
         477    -0.02566 -0.00120204  0.00116951
         478 -0.00101522 -0.00120165  0.00116706
         479   0.0121972 -0.00117367  0.00116496
         480  -0.0205082 -0.00121395  0.00116323
         481 -0.00047256 -0.00121241  0.00116081
         482   0.0324667 -0.00114254   0.0011605
         483  -0.0040322 -0.00114852  0.00115812
         484   0.0456885 -0.00105175  0.00115976
         485  -0.0337201 -0.00111911  0.00115932
         486  0.00526058 -0.00110598  0.00115701
         487  -0.0268834 -0.00115891  0.00115585
         488  0.00947936 -0.00113711  0.00115368
         489  -0.0230261 -0.00118187  0.00115219
         490  -0.0148225 -0.00120971  0.00115018
         491   0.0178538 -0.00117089  0.00114849
         492   0.0413564 -0.00108445   0.0011494
         493   0.0255315 -0.00103046  0.00114834
         494 -0.00638562  -0.0010413  0.00114606
         495   0.0165515 -0.00100576   0.0011443
         496   0.0203755-0.000962653  0.00114281
         497  -0.0293952 -0.00101986  0.00114194
         498   0.0742303-0.000868757   0.0011496
         499 -0.00847656-0.000884003  0.00114739
         500  -0.0438743-0.000969983  0.00114832
